"geocodigoFundar","geonombreFundar","anio","rindes","rindes_trigo_ma5"
"SVK","Eslovaquia","2002","3.83020","3.82430"
"SVK","Eslovaquia","2003","3.03130","3.59604"
"SVK","Eslovaquia","2004","4.79880","3.75314"
"SVK","Eslovaquia","2005","4.31110","3.99632"
"SVK","Eslovaquia","2006","3.84610","3.96350"
"SVK","Eslovaquia","2007","3.82490","3.96244"
"SVK","Eslovaquia","2008","4.86930","4.33004"
"SVK","Eslovaquia","2009","4.05570","4.18142"
"SVK","Eslovaquia","2010","3.46460","4.01212"
"SVK","Eslovaquia","2011","4.49530","4.14196"
"SVK","Eslovaquia","2012","3.28560","4.03410"
"SVK","Eslovaquia","2013","4.58080","3.97640"
"SVK","Eslovaquia","2014","5.46400","4.25806"
"SVK","Eslovaquia","2015","5.50980","4.66710"
"SVK","Eslovaquia","2016","5.84340","4.93672"
"SVK","Eslovaquia","2017","4.73860","5.22732"
"SVK","Eslovaquia","2018","4.77960","5.26708"
"SVK","Eslovaquia","2019","4.76660","5.12760"
"SVK","Eslovaquia","2020","5.51130","5.12790"
"SVK","Eslovaquia","2021","5.60900","5.08102"
"SVK","Eslovaquia","2022","4.97500","5.12830"
"SVK","Eslovaquia","2023","6.12300","5.39698"
"SVK","Eslovaquia","2024","5.44570","5.53280"
"SVN","Eslovenia","1992","4.19370",""
"SVN","Eslovenia","1993","3.84300",""
"SVN","Eslovenia","1994","4.33000",""
"SVN","Eslovenia","1995","4.23000",""
"SVN","Eslovenia","1996","3.90000","4.09934"
"SVN","Eslovenia","1997","4.15570","4.09174"
"SVN","Eslovenia","1998","4.82790","4.28872"
"SVN","Eslovenia","1999","3.70870","4.16446"
"SVN","Eslovenia","2000","4.24920","4.16830"
"SVN","Eslovenia","2001","4.60360","4.30902"
"SVN","Eslovenia","2002","4.89430","4.45674"
"SVN","Eslovenia","2003","3.45430","4.18202"
"SVN","Eslovenia","2004","4.53390","4.34706"
"SVN","Eslovenia","2005","4.70050","4.43732"
"SVN","Eslovenia","2006","4.19070","4.35474"
"SVN","Eslovenia","2007","4.16160","4.20820"
"SVN","Eslovenia","2008","4.52650","4.42264"
"SVN","Eslovenia","2009","3.96430","4.30872"
"SVN","Eslovenia","2010","4.80440","4.32950"
"SVN","Eslovenia","2011","5.17700","4.52676"
"SVN","Eslovenia","2012","5.43760","4.78196"
"SVN","Eslovenia","2013","4.35280","4.74722"
"SVN","Eslovenia","2014","5.23020","5.00040"
"SVN","Eslovenia","2015","5.11020","5.06156"
"SVN","Eslovenia","2016","5.18630","5.06342"
"SVN","Eslovenia","2017","5.03140","4.98218"
"SVN","Eslovenia","2018","4.38170","4.98796"
"SVN","Eslovenia","2019","5.23050","4.98802"
"SVN","Eslovenia","2020","5.79630","5.12524"
"SVN","Eslovenia","2021","5.76520","5.24102"
"SVN","Eslovenia","2022","5.46990","5.32872"
"SVN","Eslovenia","2023","5.06510","5.46540"
"SVN","Eslovenia","2024","5.47040","5.51338"
"SWE","Suecia","1961","3.26270",""
"SWE","Suecia","1962","3.06090",""
"SWE","Suecia","1963","3.01690",""
"SWE","Suecia","1964","4.10530",""
"SWE","Suecia","1965","3.75000","3.43916"
"SWE","Suecia","1966","3.03720","3.39406"
"SWE","Suecia","1967","4.44570","3.67102"
"SWE","Suecia","1968","4.32710","3.93306"
"SWE","Suecia","1969","3.45420","3.80284"
"SWE","Suecia","1970","3.63410","3.77966"
"SWE","Suecia","1971","4.05340","3.98290"
"SWE","Suecia","1972","4.21620","3.93700"
"SWE","Suecia","1973","4.51760","3.97510"
"SWE","Suecia","1974","5.30410","4.34508"
"SWE","Suecia","1975","4.83130","4.58452"
"SWE","Suecia","1976","4.46680","4.66720"
"SWE","Suecia","1977","4.07020","4.63800"
"SWE","Suecia","1978","4.48910","4.63230"
"SWE","Suecia","1979","4.12560","4.39660"
"SWE","Suecia","1980","4.14550","4.25944"
"SWE","Suecia","1981","4.77070","4.32022"
"SWE","Suecia","1982","5.26110","4.55840"
"SWE","Suecia","1983","5.12860","4.68630"
"SWE","Suecia","1984","5.63370","4.98792"
"SWE","Suecia","1985","4.83030","5.12488"
"SWE","Suecia","1986","5.56610","5.28396"
"SWE","Suecia","1987","4.79130","5.19000"
"SWE","Suecia","1988","5.17620","5.19952"
"SWE","Suecia","1989","6.19400","5.31158"
"SWE","Suecia","1990","6.44940","5.63540"
"SWE","Suecia","1991","5.85910","5.69400"
"SWE","Suecia","1992","5.32490","5.80072"
"SWE","Suecia","1993","5.89930","5.94534"
"SWE","Suecia","1994","5.34030","5.77460"
"SWE","Suecia","1995","5.94410","5.67354"
"SWE","Suecia","1996","6.05970","5.71366"
"SWE","Suecia","1997","5.97420","5.84352"
"SWE","Suecia","1998","5.64940","5.79354"
"SWE","Suecia","1999","6.02360","5.93020"
"SWE","Suecia","2000","5.90660","5.92270"
"SWE","Suecia","2001","5.94120","5.89900"
"SWE","Suecia","2002","6.14870","5.93390"
"SWE","Suecia","2003","5.48490","5.90100"
"SWE","Suecia","2004","5.97980","5.89224"
"SWE","Suecia","2005","6.33340","5.97760"
"SWE","Suecia","2006","5.46270","5.88190"
"SWE","Suecia","2007","6.25710","5.90358"
"SWE","Suecia","2008","6.10870","6.02834"
"SWE","Suecia","2009","6.07760","6.04790"
"SWE","Suecia","2010","5.39660","5.86054"
"SWE","Suecia","2011","5.37860","5.84372"
"SWE","Suecia","2012","6.23790","5.83988"
"SWE","Suecia","2013","5.77920","5.77398"
"SWE","Suecia","2014","6.80600","5.91966"
"SWE","Suecia","2015","7.21320","6.28298"
"SWE","Suecia","2016","6.32040","6.47134"
"SWE","Suecia","2017","6.98910","6.62158"
"SWE","Suecia","2018","4.34980","6.33570"
"SWE","Suecia","2019","7.40550","6.45560"
"SWE","Suecia","2020","7.15610","6.44418"
"SWE","Suecia","2021","6.31940","6.44398"
"SWE","Suecia","2022","6.99500","6.44516"
"SWE","Suecia","2023","5.45430","6.66606"
"SWE","Suecia","2024","6.16940","6.41884"
"SWZ","Eswatini","1970","2.78950",""
"SWZ","Eswatini","1971","4.53450",""
"SWZ","Eswatini","1972","3.08330",""
"SWZ","Eswatini","1973","2.93840",""
"SWZ","Eswatini","1974","2.93780","3.25670"
"SWZ","Eswatini","1975","1.46840","2.99248"
"SWZ","Eswatini","1976","2.04210","2.49400"
"SWZ","Eswatini","1977","3.25000","2.52734"
"SWZ","Eswatini","1978","3.25000","2.58966"
"SWZ","Eswatini","1979","3.25000","2.65210"
"SWZ","Eswatini","1980","3.25000","3.00842"
"SWZ","Eswatini","1981","3.25000","3.25000"
"SWZ","Eswatini","1982","3.25000","3.25000"
"SWZ","Eswatini","1983","3.25000","3.25000"
"SWZ","Eswatini","1984","3.25000","3.25000"
"SWZ","Eswatini","1985","3.25000","3.25000"
"SWZ","Eswatini","1986","3.25000","3.25000"
"SWZ","Eswatini","1987","3.25000","3.25000"
"SWZ","Eswatini","1988","3.25000","3.25000"
"SWZ","Eswatini","1989","3.25000","3.25000"
"SWZ","Eswatini","1990","3.96410","3.39282"
"SWZ","Eswatini","1991","2.00000","3.14282"
"SWZ","Eswatini","1992","1.67810","2.82844"
"SWZ","Eswatini","1993","1.60510","2.49946"
"SWZ","Eswatini","1994","1.42860","2.13518"
"SWZ","Eswatini","1995","1.50000","1.64236"
"SWZ","Eswatini","1996","1.50000","1.54236"
"SWZ","Eswatini","1997","1.56030","1.51880"
"SWZ","Eswatini","1998","1.59090","1.51596"
"SWZ","Eswatini","1999","1.50000","1.53024"
"SWZ","Eswatini","2000","1.50000","1.53024"
"SWZ","Eswatini","2001","1.54130","1.53850"
"SWZ","Eswatini","2002","1.53920","1.53428"
"SWZ","Eswatini","2003","1.54280","1.52466"
"SWZ","Eswatini","2004","1.54380","1.53342"
"SWZ","Eswatini","2005","1.54510","1.54244"
"SWZ","Eswatini","2006","1.55200","1.54458"
"SWZ","Eswatini","2007","1.47730","1.53220"
"SWZ","Eswatini","2008","1.56600","1.53684"
"SWZ","Eswatini","2009","1.50000","1.52808"
"SWZ","Eswatini","2010","1.50000","1.51906"
"SWZ","Eswatini","2011","1.68470","1.54560"
"SWZ","Eswatini","2012","2.00000","1.65014"
"SWZ","Eswatini","2013","2.00000","1.73694"
"SWZ","Eswatini","2014","1.94000","1.82494"
"SWZ","Eswatini","2015","1.75070","1.87508"
"SWZ","Eswatini","2016","1.83250","1.90464"
"SWZ","Eswatini","2017","1.85500","1.87564"
"SWZ","Eswatini","2018","1.85870","1.84738"
"SWZ","Eswatini","2019","1.86980","1.83334"
"SWZ","Eswatini","2020","1.87320","1.85784"
"SWZ","Eswatini","2021","1.87570","1.86648"
"SWZ","Eswatini","2022","1.85930","1.86734"
"SWZ","Eswatini","2023","1.85810","1.86722"
"SWZ","Eswatini","2024","1.85390","1.86404"
"SYR","Siria","1961","0.57540",""
"SYR","Siria","1962","0.96960",""
"SYR","Siria","1963","0.76320",""
"SYR","Siria","1964","0.74540",""
"SYR","Siria","1965","0.86000","0.78272"
"SYR","Siria","1966","0.65530","0.79870"
"SYR","Siria","1967","0.87340","0.77946"
"SYR","Siria","1968","0.67340","0.76150"
"SYR","Siria","1969","0.82180","0.77678"
"SYR","Siria","1970","0.46590","0.69796"
"SYR","Siria","1971","0.67590","0.70208"
"SYR","Siria","1972","1.33530","0.79446"
"SYR","Siria","1973","0.40210","0.74020"
"SYR","Siria","1974","1.06030","0.78790"
"SYR","Siria","1975","0.91600","0.87792"
"SYR","Siria","1976","1.12570","0.96788"
"SYR","Siria","1977","0.79680","0.86018"
"SYR","Siria","1978","1.06130","0.99202"
"SYR","Siria","1979","0.91340","0.96264"
"SYR","Siria","1980","1.53600","1.08664"
"SYR","Siria","1981","1.66290","1.19408"
"SYR","Siria","1982","1.27340","1.28940"
"SYR","Siria","1983","1.24930","1.32700"
"SYR","Siria","1984","0.96430","1.33718"
"SYR","Siria","1985","1.35480","1.30094"
"SYR","Siria","1986","1.79330","1.32702"
"SYR","Siria","1987","1.40010","1.35236"
"SYR","Siria","1988","1.87780","1.47806"
"SYR","Siria","1989","0.82320","1.44984"
"SYR","Siria","1990","1.54360","1.48760"
"SYR","Siria","1991","1.68640","1.46622"
"SYR","Siria","1992","2.20560","1.62732"
"SYR","Siria","1993","2.61820","1.77540"
"SYR","Siria","1994","2.38380","2.08752"
"SYR","Siria","1995","2.54570","2.28794"
"SYR","Siria","1996","2.52000","2.45466"
"SYR","Siria","1997","1.72140","2.35782"
"SYR","Siria","1998","2.38850","2.31188"
"SYR","Siria","1999","1.67900","2.17092"
"SYR","Siria","2000","1.84980","2.03174"
"SYR","Siria","2001","2.81780","2.09130"
"SYR","Siria","2002","2.84360","2.31574"
"SYR","Siria","2003","2.73550","2.38514"
"SYR","Siria","2004","2.47780","2.54490"
"SYR","Siria","2005","2.45230","2.66540"
"SYR","Siria","2006","2.75990","2.65382"
"SYR","Siria","2007","2.42310","2.56972"
"SYR","Siria","2008","1.43970","2.31056"
"SYR","Siria","2009","2.57540","2.33008"
"SYR","Siria","2010","1.92800","2.22522"
"SYR","Siria","2011","2.53660","2.18056"
"SYR","Siria","2012","2.25170","2.14628"
"SYR","Siria","2013","2.31580","2.32150"
"SYR","Siria","2014","1.57180","2.12078"
"SYR","Siria","2015","2.33850","2.20288"
"SYR","Siria","2016","1.42990","1.98154"
"SYR","Siria","2017","1.58190","1.84758"
"SYR","Siria","2018","1.11500","1.60742"
"SYR","Siria","2019","2.29270","1.75160"
"SYR","Siria","2020","2.10910","1.70572"
"SYR","Siria","2021","1.24540","1.66882"
"SYR","Siria","2022","1.31020","1.61448"
"SYR","Siria","2023","2.30620","1.85272"
"SYR","Siria","2024","1.90470","1.77512"
"TCD","Chad","1961","1.11110",""
"TCD","Chad","1962","1.27270",""
"TCD","Chad","1963","1.50000",""
"TCD","Chad","1964","1.45950",""
"TCD","Chad","1965","1.79300","1.42726"
"TCD","Chad","1966","1.70660","1.54636"
"TCD","Chad","1967","2.22220","1.73626"
"TCD","Chad","1968","1.14580","1.66542"
"TCD","Chad","1969","1.57140","1.68780"
"TCD","Chad","1970","1.56820","1.64284"
"TCD","Chad","1971","1.55650","1.61282"
"TCD","Chad","1972","1.73280","1.51494"
"TCD","Chad","1973","2.33330","1.75244"
"TCD","Chad","1974","3.60000","2.15816"
"TCD","Chad","1975","3.57140","2.55880"
"TCD","Chad","1976","1.90480","2.62846"
"TCD","Chad","1977","1.33330","2.54856"
"TCD","Chad","1978","1.66670","2.41524"
"TCD","Chad","1979","2.00000","2.09524"
"TCD","Chad","1980","2.00000","1.78096"
"TCD","Chad","1981","1.86670","1.77334"
"TCD","Chad","1982","1.63330","1.83334"
"TCD","Chad","1983","0.90910","1.68182"
"TCD","Chad","1984","0.60030","1.40188"
"TCD","Chad","1985","1.19100","1.24008"
"TCD","Chad","1986","0.74330","1.01540"
"TCD","Chad","1987","1.00000","0.88874"
"TCD","Chad","1988","1.06520","0.91996"
"TCD","Chad","1989","1.50000","1.09990"
"TCD","Chad","1990","1.50000","1.16170"
"TCD","Chad","1991","1.38220","1.28948"
"TCD","Chad","1992","2.12010","1.51350"
"TCD","Chad","1993","2.13630","1.72772"
"TCD","Chad","1994","2.22970","1.87366"
"TCD","Chad","1995","0.99960","1.77358"
"TCD","Chad","1996","2.24960","1.94706"
"TCD","Chad","1997","3.00000","2.12304"
"TCD","Chad","1998","2.02260","2.10030"
"TCD","Chad","1999","1.43400","1.94116"
"TCD","Chad","2000","1.43360","2.02796"
"TCD","Chad","2001","1.49330","1.87670"
"TCD","Chad","2002","2.00000","1.67670"
"TCD","Chad","2003","1.44500","1.56118"
"TCD","Chad","2005","1.50000","1.57438"
"TCD","Chad","2006","1.00000","1.48766"
"TCD","Chad","2007","1.86510","1.56202"
"TCD","Chad","2008","1.80000","1.52202"
"TCD","Chad","2009","2.00000","1.63302"
"TCD","Chad","2010","2.50070","1.83316"
"TCD","Chad","2011","0.49230","1.73162"
"TCD","Chad","2012","2.50000","1.85860"
"TCD","Chad","2013","2.64210","2.02702"
"TCD","Chad","2014","1.30060","1.88714"
"TCD","Chad","2015","1.40060","1.66712"
"TCD","Chad","2016","2.00000","1.96866"
"TCD","Chad","2017","1.96840","1.86234"
"TCD","Chad","2018","2.24400","1.78272"
"TCD","Chad","2019","1.87120","1.89684"
"TCD","Chad","2020","1.80960","1.97864"
"TCD","Chad","2021","1.92250","1.96314"
"TCD","Chad","2022","1.86530","1.94252"
"TCD","Chad","2023","1.92970","1.87966"
"TCD","Chad","2024","1.62820","1.83106"
"THA","Tailandia","1986","1.19320",""
"THA","Tailandia","1987","1.25000",""
"THA","Tailandia","1988","0.55460",""
"THA","Tailandia","1989","0.72540",""
"THA","Tailandia","1990","0.61070","0.86678"
"THA","Tailandia","1991","0.48610","0.72536"
"THA","Tailandia","1992","0.67530","0.61042"
"THA","Tailandia","1993","0.61670","0.62284"
"THA","Tailandia","1994","0.70000","0.61776"
"THA","Tailandia","1995","0.67820","0.63126"
"THA","Tailandia","1996","0.64550","0.66314"
"THA","Tailandia","1997","0.68520","0.66512"
"THA","Tailandia","1998","0.68940","0.67966"
"THA","Tailandia","1999","0.69310","0.67828"
"THA","Tailandia","2000","0.69690","0.68202"
"THA","Tailandia","2001","0.70100","0.69312"
"THA","Tailandia","2002","0.70650","0.69738"
"THA","Tailandia","2003","0.73880","0.70726"
"THA","Tailandia","2004","0.75660","0.71996"
"THA","Tailandia","2005","0.77570","0.73572"
"THA","Tailandia","2006","0.79220","0.75396"
"THA","Tailandia","2007","0.80830","0.77432"
"THA","Tailandia","2008","0.82480","0.79152"
"THA","Tailandia","2009","0.84830","0.80986"
"THA","Tailandia","2010","0.87860","0.83044"
"THA","Tailandia","2011","0.91340","0.85468"
"THA","Tailandia","2012","0.86960","0.86694"
"THA","Tailandia","2013","1.25000","0.95198"
"THA","Tailandia","2014","1.08230","0.99878"
"THA","Tailandia","2015","1.00500","1.02406"
"THA","Tailandia","2016","1.03630","1.04864"
"THA","Tailandia","2017","1.07190","1.08910"
"THA","Tailandia","2018","1.03060","1.04522"
"THA","Tailandia","2019","1.02110","1.03298"
"THA","Tailandia","2020","1.02270","1.03652"
"THA","Tailandia","2021","1.00980","1.03122"
"THA","Tailandia","2022","1.02590","1.02202"
"THA","Tailandia","2023","1.02300","1.02050"
"THA","Tailandia","2024","1.01890","1.02006"
"TJK","Tayikistán","1992","0.90730",""
"TJK","Tayikistán","1993","0.85130",""
"TJK","Tayikistán","1994","0.84090",""
"TJK","Tayikistán","1995","0.88820",""
"TJK","Tayikistán","1996","0.85660","0.86886"
"TJK","Tayikistán","1997","1.26870","0.94114"
"TJK","Tayikistán","1998","1.14480","0.99984"
"TJK","Tayikistán","1999","1.14860","1.06138"
"TJK","Tayikistán","2000","1.18390","1.12052"
"TJK","Tayikistán","2001","1.30980","1.21116"
"TJK","Tayikistán","2002","1.78980","1.31538"
"TJK","Tayikistán","2003","1.97160","1.48074"
"TJK","Tayikistán","2004","1.98970","1.64896"
"TJK","Tayikistán","2005","1.96030","1.80424"
"TJK","Tayikistán","2006","1.99670","1.94162"
"TJK","Tayikistán","2007","2.35000","2.05366"
"TJK","Tayikistán","2008","1.98660","2.05666"
"TJK","Tayikistán","2009","3.03430","2.26558"
"TJK","Tayikistán","2010","3.01590","2.47670"
"TJK","Tayikistán","2011","2.33590","2.54454"
"TJK","Tayikistán","2012","2.67580","2.60970"
"TJK","Tayikistán","2013","2.97350","2.80708"
"TJK","Tayikistán","2014","2.96800","2.79382"
"TJK","Tayikistán","2015","3.03200","2.79704"
"TJK","Tayikistán","2016","3.08280","2.94642"
"TJK","Tayikistán","2017","3.14710","3.04068"
"TJK","Tayikistán","2018","3.04830","3.05564"
"TJK","Tayikistán","2019","3.17050","3.09614"
"TJK","Tayikistán","2020","3.13800","3.11734"
"TJK","Tayikistán","2021","3.10040","3.12086"
"TJK","Tayikistán","2022","3.44620","3.18068"
"TJK","Tayikistán","2023","3.12910","3.19684"
"TJK","Tayikistán","2024","3.25430","3.21360"
"TKM","Turkmenistán","1992","1.91370",""
"TKM","Turkmenistán","1993","1.95770",""
"TKM","Turkmenistán","1994","2.57630",""
"TKM","Turkmenistán","1995","1.59040",""
"TKM","Turkmenistán","1996","0.77590","1.76280"
"TKM","Turkmenistán","1997","1.42520","1.66510"
"TKM","Turkmenistán","1998","2.49040","1.77164"
"TKM","Turkmenistán","1999","2.50970","1.75832"
"TKM","Turkmenistán","2000","2.41430","1.92310"
"TKM","Turkmenistán","2001","2.51430","2.27078"
"TKM","Turkmenistán","2002","3.18630","2.62300"
"TKM","Turkmenistán","2003","2.92590","2.71010"
"TKM","Turkmenistán","2004","3.17070","2.84230"
"TKM","Turkmenistán","2005","3.14890","2.98922"
"TKM","Turkmenistán","2006","3.52430","3.19122"
"TKM","Turkmenistán","2007","1.30000","2.81396"
"TKM","Turkmenistán","2008","1.10000","2.44878"
"TKM","Turkmenistán","2009","1.60000","2.13464"
"TKM","Turkmenistán","2010","1.70000","1.84486"
"TKM","Turkmenistán","2011","1.36190","1.41238"
"TKM","Turkmenistán","2012","1.45360","1.44310"
"TKM","Turkmenistán","2013","1.57280","1.53766"
"TKM","Turkmenistán","2014","1.64240","1.54614"
"TKM","Turkmenistán","2015","1.81150","1.56844"
"TKM","Turkmenistán","2016","1.83430","1.66292"
"TKM","Turkmenistán","2017","1.79610","1.73142"
"TKM","Turkmenistán","2018","1.42660","1.70218"
"TKM","Turkmenistán","2019","2.17260","1.80822"
"TKM","Turkmenistán","2020","2.14150","1.87422"
"TKM","Turkmenistán","2021","2.00760","1.90888"
"TKM","Turkmenistán","2022","1.71920","1.89350"
"TKM","Turkmenistán","2023","1.65820","1.93982"
"TKM","Turkmenistán","2024","1.63210","1.83172"
"TUN","Túnez","1961","0.54710",""
"TUN","Túnez","1962","0.80000",""
"TUN","Túnez","1963","0.80000",""
"TUN","Túnez","1964","0.76670",""
"TUN","Túnez","1965","0.80000","0.74276"
"TUN","Túnez","1966","0.81250","0.79584"
"TUN","Túnez","1967","0.73330","0.78250"
"TUN","Túnez","1968","0.80000","0.78250"
"TUN","Túnez","1969","0.68570","0.76630"
"TUN","Túnez","1970","0.57670","0.72164"
"TUN","Túnez","1971","0.77650","0.71444"
"TUN","Túnez","1972","1.01580","0.77094"
"TUN","Túnez","1973","0.93680","0.79830"
"TUN","Túnez","1974","0.90210","0.84158"
"TUN","Túnez","1975","0.98420","0.92308"
"TUN","Túnez","1976","0.81000","0.92978"
"TUN","Túnez","1977","0.78700","0.88402"
"TUN","Túnez","1978","0.79280","0.85522"
"TUN","Túnez","1979","0.66410","0.80762"
"TUN","Túnez","1980","1.01880","0.81454"
"TUN","Túnez","1981","1.22990","0.89852"
"TUN","Túnez","1982","1.28290","0.99770"
"TUN","Túnez","1983","0.66450","0.97204"
"TUN","Túnez","1984","0.79040","0.99730"
"TUN","Túnez","1985","1.33590","1.06072"
"TUN","Túnez","1986","1.16670","1.04808"
"TUN","Túnez","1987","1.40050","1.07160"
"TUN","Túnez","1988","1.24700","1.18810"
"TUN","Túnez","1989","0.75400","1.18082"
"TUN","Túnez","1990","1.27210","1.16806"
"TUN","Túnez","1991","1.70060","1.27484"
"TUN","Túnez","1992","1.70300","1.33534"
"TUN","Túnez","1993","1.37000","1.35994"
"TUN","Túnez","1994","1.06940","1.42302"
"TUN","Túnez","1995","1.27800","1.42420"
"TUN","Túnez","1996","1.61510","1.40710"
"TUN","Túnez","1997","1.10610","1.28772"
"TUN","Túnez","1998","1.42480","1.29868"
"TUN","Túnez","1999","1.41840","1.36848"
"TUN","Túnez","2000","1.17270","1.34742"
"TUN","Túnez","2001","2.00000","1.42440"
"TUN","Túnez","2002","1.41440","1.48606"
"TUN","Túnez","2003","2.14120","1.62934"
"TUN","Túnez","2004","1.66340","1.67834"
"TUN","Túnez","2005","1.69180","1.78216"
"TUN","Túnez","2006","1.49410","1.68098"
"TUN","Túnez","2007","1.87620","1.77334"
"TUN","Túnez","2008","1.71740","1.68858"
"TUN","Túnez","2009","2.10380","1.77666"
"TUN","Túnez","2010","1.89230","1.81676"
"TUN","Túnez","2011","2.07910","1.93376"
"TUN","Túnez","2012","2.02030","1.96258"
"TUN","Túnez","2013","1.46140","1.91138"
"TUN","Túnez","2014","2.09300","1.90922"
"TUN","Túnez","2015","1.39850","1.81046"
"TUN","Túnez","2016","1.82270","1.75918"
"TUN","Túnez","2017","1.63600","1.68232"
"TUN","Túnez","2018","1.73450","1.73694"
"TUN","Túnez","2019","2.26280","1.77090"
"TUN","Túnez","2020","1.71950","1.83510"
"TUN","Túnez","2021","1.95250","1.86106"
"TUN","Túnez","2022","1.96030","1.92592"
"TUN","Túnez","2023","1.42860","1.86474"
"TUN","Túnez","2024","2.14550","1.84128"
"TUR","Turquía","1961","0.90930",""
"TUR","Turquía","1962","1.08180",""
