geocodigoFundar,geonombreFundar,anio,share_expo
MAR,Marruecos,1982,0.0
MAR,Marruecos,1962,9.9999997e-05
MAR,Marruecos,1964,0.0
MAR,Marruecos,2003,0.0
MAR,Marruecos,2004,0.0
MAR,Marruecos,1965,0.0
MAR,Marruecos,2001,0.0
MAR,Marruecos,1984,0.0
MAR,Marruecos,1980,0.0
MAR,Marruecos,2013,0.0
MAR,Marruecos,2015,0.0
MAR,Marruecos,1972,0.00019999999
MAR,Marruecos,1988,0.0
MAR,Marruecos,1974,0.0
MAR,Marruecos,1978,0.0
MAR,Marruecos,2014,0.0
MAR,Marruecos,2009,0.0
MAR,Marruecos,1968,0.0
MAR,Marruecos,1973,9.9999997e-05
MAR,Marruecos,1990,0.0
MAR,Marruecos,1999,9.9999997e-05
MAR,Marruecos,2005,0.0
MAR,Marruecos,1998,0.0
MAR,Marruecos,1994,0.0
MAR,Marruecos,1996,0.0
MAR,Marruecos,1967,0.0
MAR,Marruecos,2007,0.0
MAR,Marruecos,1983,0.0
MAR,Marruecos,1993,0.0
MAR,Marruecos,2017,0.0
MAR,Marruecos,1963,0.0
MDA,Moldavia,2014,9.9999997e-05
MDA,Moldavia,2010,9.9999997e-05
MDA,Moldavia,1996,0.0014
MDA,Moldavia,2003,0.001
MDA,Moldavia,2004,0.00039999999
MDA,Moldavia,2018,9.9999997e-05
MDA,Moldavia,2016,9.9999997e-05
MDA,Moldavia,2012,0.00030000001
MDA,Moldavia,2001,0.00039999999
MDA,Moldavia,2005,9.9999997e-05
MDA,Moldavia,1997,0.0019
MDA,Moldavia,2021,0.0
MDA,Moldavia,2017,9.9999997e-05
MDA,Moldavia,1993,0.0
MDA,Moldavia,2007,9.9999997e-05
MDA,Moldavia,1999,0.00089999998
MDA,Moldavia,2009,0.0
MDA,Moldavia,2020,0.0
MDA,Moldavia,2006,9.9999997e-05
MDA,Moldavia,2019,0.0
MDA,Moldavia,2008,0.0
MDA,Moldavia,2013,0.00030000001
MDA,Moldavia,1995,0.0023000001
MDA,Moldavia,2011,0.00030000001
MDA,Moldavia,1994,0.0017
MDA,Moldavia,2015,9.9999997e-05
MDA,Moldavia,1998,0.001
MDA,Moldavia,2000,0.00069999998
MDA,Moldavia,1992,0.0
MDA,Moldavia,2002,0.00039999999
MDG,Madagascar,1986,0.0
MDG,Madagascar,1995,0.00069999998
MDG,Madagascar,1997,9.9999997e-05
MDG,Madagascar,1962,0.0049999999
MDG,Madagascar,1968,0.0017
MDG,Madagascar,1963,0.0017
MDG,Madagascar,1969,0.0017
MDG,Madagascar,2000,0.0
MDG,Madagascar,2003,0.0
MDG,Madagascar,1977,0.0013
MDG,Madagascar,1980,0.0024999999
MDG,Madagascar,2014,0.0
MDG,Madagascar,1991,9.9999997e-05
MDG,Madagascar,1976,0.0011
MDG,Madagascar,1981,0.0014
MDG,Madagascar,1965,0.0035000001
MDG,Madagascar,1974,0.0022
MDG,Madagascar,1967,0.0020000001
MDG,Madagascar,1964,0.0026
MDG,Madagascar,1972,0.0041999999
MDG,Madagascar,1971,0.0035999999
MDG,Madagascar,1998,0.0
MDG,Madagascar,1973,0.0029
MDG,Madagascar,1985,0.00060000003
MDG,Madagascar,2015,0.0
MDG,Madagascar,2016,0.0
MDG,Madagascar,1990,0.0
MDG,Madagascar,1970,0.0024999999
MDG,Madagascar,1975,0.0029
MDG,Madagascar,2001,0.0
MDG,Madagascar,1989,0.0
MDG,Madagascar,1993,0.00039999999
MDG,Madagascar,1978,0.0012000001
MDG,Madagascar,2013,0.0
MDG,Madagascar,1979,0.0017
MDG,Madagascar,1996,0.00039999999
MDG,Madagascar,1994,0.00039999999
MDG,Madagascar,1966,0.0023000001
MDG,Madagascar,1992,0.00019999999
MDG,Madagascar,1982,0.00039999999
MDG,Madagascar,1983,0.00030000001
MDG,Madagascar,1999,0.0
MDG,Madagascar,1984,0.00069999998
MDV,Maldivas,2008,0.0
MDV,Maldivas,1996,0.0
MDV,Maldivas,2012,0.0
MDV,Maldivas,2014,0.0
MEX,México,1971,0.021299999
MEX,México,1964,0.016799999
MEX,México,1983,0.00050000002
MEX,México,1988,0.003
MEX,México,1991,0.00060000003
MEX,México,2014,0.0196
MEX,México,2015,0.0265
MEX,México,1966,0.0196
MEX,México,1993,0.00030000001
MEX,México,1981,0.00079999998
MEX,México,1987,0.0029
MEX,México,1968,0.022299999
MEX,México,1997,0.00060000003
MEX,México,1984,0.001
MEX,México,1963,0.023600001
MEX,México,2006,0.0052999998
MEX,México,2004,0.0026
MEX,México,2010,0.0087000001
MEX,México,1977,0.0093
MEX,México,2020,0.0308
MEX,México,1989,0.0017
MEX,México,1994,0.00019999999
MEX,México,2009,0.0060999999
MEX,México,1967,0.015900001
MEX,México,1969,0.0217
MEX,México,2016,0.028000001
MEX,México,2002,0.0012000001
MEX,México,1998,0.00060000003
MEX,México,1985,0.0015
MEX,México,2007,0.0055
MEX,México,1975,0.0052
MEX,México,2021,0.034000002
MEX,México,2003,0.0017
MEX,México,2001,0.0013
MEX,México,1980,0.00050000002
MEX,México,1982,0.00039999999
MEX,México,2018,0.0251
MEX,México,1974,0.0096000005
MEX,México,1996,0.00069999998
MEX,México,2011,0.0128
MEX,México,1970,0.023600001
MEX,México,1979,0.0015
MEX,México,1962,0.027799999
MEX,México,1992,9.9999997e-05
MEX,México,1965,0.0152
MEX,México,2019,0.026900001
MEX,México,2012,0.0195
MEX,México,1973,0.0123
MEX,México,1990,0.0015
MEX,México,2013,0.015900001
MEX,México,1986,0.0016
MEX,México,1995,0.00050000002
MEX,México,2005,0.0046999999
MEX,México,2017,0.024900001
MEX,México,2008,0.0044
MEX,México,1999,0.00069999998
MEX,México,1976,0.0093
MEX,México,2000,0.00089999998
MEX,México,1978,0.0107
MEX,México,1972,0.0164
MHL,Islas Marshall,2013,0.0
MHL,Islas Marshall,2018,0.0
MKD,Macedonia del Norte,1995,0.0
MKD,Macedonia del Norte,2010,0.0
MKD,Macedonia del Norte,2002,0.0
MKD,Macedonia del Norte,2001,0.0
MKD,Macedonia del Norte,2005,0.0
MKD,Macedonia del Norte,1994,9.9999997e-05
MKD,Macedonia del Norte,2016,0.0
MKD,Macedonia del Norte,1997,0.0
MKD,Macedonia del Norte,2006,0.0
MKD,Macedonia del Norte,2011,0.0
MKD,Macedonia del Norte,2009,0.0
MKD,Macedonia del Norte,2017,0.0
MKD,Macedonia del Norte,2015,0.0
MKD,Macedonia del Norte,2019,0.0
MKD,Macedonia del Norte,2004,0.0
MKD,Macedonia del Norte,1993,0.00030000001
MKD,Macedonia del Norte,2008,0.0
MKD,Macedonia del Norte,2003,0.0
MKD,Macedonia del Norte,2007,0.0
MKD,Macedonia del Norte,1996,0.0
MKD,Macedonia del Norte,1999,0.0
MKD,Macedonia del Norte,2000,0.0
MKD,Macedonia del Norte,2021,0.0
MLI,Malí,2000,0.0
MLI,Malí,1966,9.9999997e-05
MLI,Malí,2008,0.0
MLI,Malí,1971,0.0
MLI,Malí,2005,0.0
MLI,Malí,1969,9.9999997e-05
MLI,Malí,1972,0.0
MLI,Malí,1994,0.0
MLI,Malí,1962,0.0
MLI,Malí,2003,0.0
MLI,Malí,2009,9.9999997e-05
MLI,Malí,2002,0.0
MLI,Malí,2019,0.0
MLI,Malí,2014,0.0
MLI,Malí,1996,0.0
MLI,Malí,1964,0.0
MLI,Malí,1974,0.0
MLI,Malí,2004,0.0
MLI,Malí,2016,0.0
MLI,Malí,1987,0.0
MLI,Malí,1963,0.0
MLI,Malí,2018,0.0
MLI,Malí,2006,0.0
MLI,Malí,1977,0.0
MLI,Malí,1965,9.9999997e-05
MLI,Malí,1973,0.0
MLI,Malí,2010,0.0
MLI,Malí,2017,0.0
MLI,Malí,2001,0.0
MLI,Malí,1968,0.0
MLI,Malí,1970,0.0
MLI,Malí,1967,9.9999997e-05
MLI,Malí,2007,0.0
MLI,Malí,1982,0.0
MLI,Malí,2020,0.0
MLI,Malí,2011,0.0
MLT,Malta,2001,0.0
MLT,Malta,1997,0.0
MLT,Malta,2020,0.0
MLT,Malta,2013,0.0
MLT,Malta,1971,0.0
MLT,Malta,2021,0.0
MLT,Malta,1966,0.0
MLT,Malta,2003,0.0
MLT,Malta,1964,0.0
MLT,Malta,2006,0.0
MLT,Malta,1994,0.0
MLT,Malta,2002,0.0
MLT,Malta,2016,0.0
MLT,Malta,2012,0.0
MLT,Malta,1975,0.0
MLT,Malta,1998,0.0
MLT,Malta,2017,0.0
MLT,Malta,2015,0.0
MLT,Malta,2014,0.0
MLT,Malta,1996,9.9999997e-05
MLT,Malta,1984,0.0
MLT,Malta,1981,0.0
MLT,Malta,2007,0.0
MLT,Malta,1987,0.0
MLT,Malta,1974,0.0
MLT,Malta,2000,0.0
MLT,Malta,1973,0.0
MLT,Malta,1992,9.9999997e-05
MLT,Malta,2018,0.0
MLT,Malta,1986,0.0
MLT,Malta,1988,0.0
MLT,Malta,1999,0.0
MLT,Malta,2005,0.0
MLT,Malta,1970,0.0
MLT,Malta,1979,0.0
MLT,Malta,1990,0.0
MLT,Malta,1968,0.0
MLT,Malta,1991,0.0
MLT,Malta,1969,0.0
MLT,Malta,1993,9.9999997e-05
MLT,Malta,1965,0.0
MLT,Malta,2008,0.0
MLT,Malta,1967,0.0
MLT,Malta,2004,0.0
MLT,Malta,1995,0.0
MLT,Malta,2010,0.0
MLT,Malta,2019,0.0
MLT,Malta,1983,0.0
MLT,Malta,2009,0.0
MLT,Malta,2011,0.0
MLT,Malta,1972,0.0
MMR,Myanmar,2008,0.0
MMR,Myanmar,2002,0.0
MMR,Myanmar,2006,0.0
MMR,Myanmar,1978,0.0
MMR,Myanmar,2010,0.0
MMR,Myanmar,2009,0.0
MMR,Myanmar,2020,0.0
MMR,Myanmar,1997,0.0
MMR,Myanmar,2007,0.0
MMR,Myanmar,2001,0.0
MMR,Myanmar,2005,0.0
MMR,Myanmar,1998,0.0
MMR,Myanmar,2012,0.0
MMR,Myanmar,2014,0.0
MMR,Myanmar,2011,0.00060000003
MMR,Myanmar,2017,9.9999997e-05
MMR,Myanmar,2019,0.0
MMR,Myanmar,2018,0.00019999999
MNE,Montenegro,2012,0.0
MNE,Montenegro,2009,0.0
MNE,Montenegro,2020,0.0
MNE,Montenegro,2019,0.0
MNE,Montenegro,2018,0.0
MNE,Montenegro,2016,0.0
MNE,Montenegro,2007,0.0
MNE,Montenegro,2010,0.0
MNE,Montenegro,2014,0.0
MNE,Montenegro,2013,0.0
MNE,Montenegro,2017,0.0
MNE,Montenegro,2006,0.0
MNE,Montenegro,2021,0.0
MNE,Montenegro,2015,0.0
MNE,Montenegro,2008,0.0
MNG,Mongolia,2005,9.9999997e-05
MNG,Mongolia,2017,0.0
MNG,Mongolia,2003,0.00079999998
MNG,Mongolia,2010,0.00030000001
MNG,Mongolia,1983,0.00039999999
MNG,Mongolia,1998,0.00060000003
MNG,Mongolia,2004,0.00030000001
MNG,Mongolia,1981,0.00060000003
MNG,Mongolia,1989,0.0
MNG,Mongolia,2016,0.0
MNG,Mongolia,1997,0.00089999998
MNG,Mongolia,2008,0.00030000001
MNG,Mongolia,1996,0.00039999999
MNG,Mongolia,2012,9.9999997e-05
MNG,Mongolia,2006,0.00030000001
MNG,Mongolia,2009,0.00060000003
MNG,Mongolia,2000,0.001
MNG,Mongolia,1980,0.00039999999
MNG,Mongolia,2014,0.0
MNG,Mongolia,2011,0.00039999999
MNG,Mongolia,1984,0.00030000001
MNG,Mongolia,2007,0.00030000001
MNG,Mongolia,1986,9.9999997e-05
MNG,Mongolia,2001,0.00079999998
MNG,Mongolia,1982,0.00030000001
MNG,Mongolia,1985,0.00030000001
MNG,Mongolia,2018,9.9999997e-05
MNG,Mongolia,2002,0.0012000001
MNG,Mongolia,2015,9.9999997e-05
MNG,Mongolia,2019,0.0
MNG,Mongolia,1999,0.0011
MNG,Mongolia,2013,0.0
MNP,Islas Marianas,2006,0.0
MNP,Islas Marianas,2003,0.0
MNP,Islas Marianas,2005,0.0
MNP,Islas Marianas,1998,0.0
MOZ,Mozambique,2013,0.0
MOZ,Mozambique,2021,0.0
MOZ,Mozambique,1967,0.00019999999
MOZ,Mozambique,1964,9.9999997e-05
MOZ,Mozambique,2016,0.0
MOZ,Mozambique,1974,0.00060000003
MOZ,Mozambique,2017,0.0
MOZ,Mozambique,2014,0.0
MOZ,Mozambique,2008,0.0
MOZ,Mozambique,2002,0.0
MOZ,Mozambique,1971,0.00060000003
MOZ,Mozambique,1995,0.0
MOZ,Mozambique,2011,0.0
MOZ,Mozambique,1973,0.001
MOZ,Mozambique,2019,0.0
MOZ,Mozambique,1983,0.0
MOZ,Mozambique,2005,0.0
MOZ,Mozambique,1991,0.0
MOZ,Mozambique,2003,0.0
MOZ,Mozambique,2018,0.0
MOZ,Mozambique,1972,0.00069999998
MOZ,Mozambique,1969,9.9999997e-05
MOZ,Mozambique,2004,0.0
MOZ,Mozambique,1966,9.9999997e-05
MOZ,Mozambique,1996,0.0
MOZ,Mozambique,1963,0.0
MOZ,Mozambique,2020,0.0
MOZ,Mozambique,1975,0.00030000001
MOZ,Mozambique,2012,0.0
MOZ,Mozambique,1970,9.9999997e-05
MOZ,Mozambique,1977,9.9999997e-05
MRT,Mauritania,2014,0.0
MRT,Mauritania,2010,0.0
MRT,Mauritania,2013,0.0
MRT,Mauritania,1974,0.0
MRT,Mauritania,2015,0.0
MRT,Mauritania,2011,0.0
MRT,Mauritania,2012,0.0
MSR,Montserrat,2016,0.0
MSR,Montserrat,2015,0.0
MTQ,Martinica,1993,0.0
MTQ,Martinica,1988,0.0
MTQ,Martinica,1977,0.0
MTQ,Martinica,1995,0.0
MTQ,Martinica,1979,0.0
MTQ,Martinica,1974,0.0
MTQ,Martinica,1981,0.0
MTQ,Martinica,1973,0.0
MTQ,Martinica,1966,0.0
MTQ,Martinica,1978,0.0
MTQ,Martinica,1982,0.0
MTQ,Martinica,1970,0.0
MTQ,Martinica,1971,0.0
MTQ,Martinica,1994,0.0
MTQ,Martinica,1976,0.0
MTQ,Martinica,1975,0.0
MTQ,Martinica,1967,0.0
MTQ,Martinica,1972,0.0
MUS,Mauricio,2002,0.0
MUS,Mauricio,2001,0.0
MUS,Mauricio,2019,0.0
MUS,Mauricio,2008,0.0
MUS,Mauricio,1997,0.0
MUS,Mauricio,1999,0.0
MUS,Mauricio,2004,0.0
MUS,Mauricio,2017,0.0
MUS,Mauricio,2003,0.0
MUS,Mauricio,2007,0.0
MUS,Mauricio,1998,0.0
MUS,Mauricio,2016,0.0
MUS,Mauricio,2010,0.0
MUS,Mauricio,1973,0.0
MUS,Mauricio,2015,0.0
MUS,Mauricio,2020,0.0
MUS,Mauricio,1991,0.0
MUS,Mauricio,2006,0.0
MUS,Mauricio,1986,0.0
MUS,Mauricio,2014,0.0
MUS,Mauricio,1972,0.0
MUS,Mauricio,2011,0.0
MUS,Mauricio,2009,0.0
MUS,Mauricio,2013,0.0
MUS,Mauricio,2021,0.0
MUS,Mauricio,1996,0.0
MUS,Mauricio,1990,0.0
MUS,Mauricio,2005,0.0
MUS,Mauricio,1971,0.0
MUS,Mauricio,2000,0.0
MUS,Mauricio,2012,0.0
MUS,Mauricio,1989,0.0
MUS,Mauricio,1992,0.0
MUS,Mauricio,1993,0.0
MUS,Mauricio,1983,0.0
MWI,Malawi,1984,0.0
MWI,Malawi,1982,0.0
MWI,Malawi,1983,0.0
MWI,Malawi,2013,0.0
MWI,Malawi,1973,0.0
MWI,Malawi,2014,0.0
MWI,Malawi,1966,0.0
MWI,Malawi,1967,0.0
MWI,Malawi,2002,0.0
MYS,Malasia,2005,0.00019999999
MYS,Malasia,2014,0.00060000003
MYS,Malasia,1998,0.00019999999
MYS,Malasia,1992,0.00019999999
MYS,Malasia,1965,0.0
MYS,Malasia,1966,0.0
MYS,Malasia,2006,9.9999997e-05
MYS,Malasia,1971,0.0
MYS,Malasia,1991,0.00069999998
MYS,Malasia,2017,0.00039999999
MYS,Malasia,2021,9.9999997e-05
MYS,Malasia,2000,0.00019999999
MYS,Malasia,1967,0.0
MYS,Malasia,2002,0.00019999999
MYS,Malasia,1988,9.9999997e-05
MYS,Malasia,1979,0.0
MYS,Malasia,1989,0.00019999999
MYS,Malasia,1978,0.0
MYS,Malasia,2001,0.00019999999
MYS,Malasia,2018,9.9999997e-05
MYS,Malasia,1983,0.0
MYS,Malasia,1969,0.0
MYS,Malasia,1990,0.00050000002
MYS,Malasia,1993,0.00019999999
MYS,Malasia,1984,0.0
MYS,Malasia,2011,0.00039999999
MYS,Malasia,1987,0.00019999999
MYS,Malasia,1972,0.0
MYS,Malasia,2004,0.00019999999
MYS,Malasia,2008,0.00019999999
MYS,Malasia,2012,0.00030000001
MYS,Malasia,1974,0.0
MYS,Malasia,2013,0.00030000001
MYS,Malasia,1997,0.00019999999
MYS,Malasia,1996,0.00019999999
MYS,Malasia,1968,0.0
MYS,Malasia,1999,9.9999997e-05
MYS,Malasia,1985,0.00030000001
MYS,Malasia,2016,0.00050000002
MYS,Malasia,2019,9.9999997e-05
MYS,Malasia,1986,9.9999997e-05
MYS,Malasia,1964,0.0
MYS,Malasia,1981,0.0
MYS,Malasia,2007,0.00019999999
MYS,Malasia,2015,0.00069999998
MYS,Malasia,1982,0.0
MYS,Malasia,1980,0.0
MYS,Malasia,1970,0.0
MYS,Malasia,1995,0.00019999999
MYS,Malasia,1994,0.00019999999
MYS,Malasia,1973,0.0
MYS,Malasia,2010,0.00039999999
MYS,Malasia,2020,9.9999997e-05
MYS,Malasia,2009,0.00030000001
MYS,Malasia,1975,0.0
MYS,Malasia,2003,0.00019999999
MYT,Mayotte,2000,0.0
MYT,Mayotte,2001,0.0
MYT,Mayotte,2003,0.0
MYT,Mayotte,2009,0.0
NAM,Namibia,2014,0.0018
NAM,Namibia,2000,0.0027999999
NAM,Namibia,2005,0.0031999999
NAM,Namibia,2001,0.0022
NAM,Namibia,2007,0.0022
NAM,Namibia,2013,0.0020000001
NAM,Namibia,2021,0.00050000002
NAM,Namibia,2016,0.0011
NAM,Namibia,2012,0.0027999999
NAM,Namibia,2020,0.00050000002
NAM,Namibia,2019,0.0012000001
NAM,Namibia,2008,0.00060000003
NAM,Namibia,2015,0.0014
NAM,Namibia,2010,0.0027999999
NAM,Namibia,2006,0.0023000001
NAM,Namibia,2017,0.001
NAM,Namibia,2004,0.003
NAM,Namibia,2018,0.00069999998
NAM,Namibia,2011,0.0027000001
NAM,Namibia,2003,0.0027999999
NAM,Namibia,2002,0.0037
NAM,Namibia,2009,0.0022
NCL,Nueva Caledonia,1976,0.0
NCL,Nueva Caledonia,2009,0.0
NCL,Nueva Caledonia,1981,0.0
NCL,Nueva Caledonia,2014,0.0
NCL,Nueva Caledonia,2004,0.0
NCL,Nueva Caledonia,1975,0.0
NCL,Nueva Caledonia,1973,0.0
NCL,Nueva Caledonia,1980,0.0
NCL,Nueva Caledonia,1979,0.0
NCL,Nueva Caledonia,1982,0.0
NCL,Nueva Caledonia,2008,0.0
NCL,Nueva Caledonia,2020,0.0
NCL,Nueva Caledonia,1978,0.0
NCL,Nueva Caledonia,2011,0.0
NCL,Nueva Caledonia,2003,0.0
NCL,Nueva Caledonia,1977,0.0
NCL,Nueva Caledonia,2019,0.0
NCL,Nueva Caledonia,1983,0.0
NCL,Nueva Caledonia,1995,0.0
NCL,Nueva Caledonia,2002,0.0
NER,Níger,1969,0.00019999999
NER,Níger,2001,0.0
NER,Níger,1994,0.0
NER,Níger,2005,0.0
NER,Níger,2010,0.0
NER,Níger,1976,9.9999997e-05
NER,Níger,2018,0.0
NER,Níger,1972,9.9999997e-05
NER,Níger,1999,0.0
NER,Níger,1970,9.9999997e-05
NER,Níger,2019,0.0
NER,Níger,1973,9.9999997e-05
NER,Níger,2008,0.0
NER,Níger,1975,0.00030000001
NER,Níger,1966,0.00019999999
NER,Níger,2017,0.0
NER,Níger,2004,0.0
NER,Níger,1971,0.00019999999
NER,Níger,1968,9.9999997e-05
NER,Níger,1998,0.0
NER,Níger,2016,0.0
NER,Níger,2009,0.0
NER,Níger,2013,0.0
NER,Níger,2000,0.0
NER,Níger,1997,0.0
NER,Níger,2012,0.0
NER,Níger,2015,0.0
NER,Níger,1977,0.0
NER,Níger,1967,9.9999997e-05
NER,Níger,1974,0.00030000001
NER,Níger,1965,0.0
NER,Níger,1995,0.0
NER,Níger,2006,0.0
NGA,Nigeria,2011,0.0
NGA,Nigeria,1992,0.0
NGA,Nigeria,1962,0.0
NGA,Nigeria,1996,0.0
NGA,Nigeria,1997,0.0
NGA,Nigeria,2017,0.0
NGA,Nigeria,1970,0.0
NGA,Nigeria,2012,0.0
NGA,Nigeria,1977,0.0
NGA,Nigeria,1988,0.0
NGA,Nigeria,1978,0.0
NGA,Nigeria,1994,0.0
NGA,Nigeria,2018,0.0
NGA,Nigeria,2020,0.0
NGA,Nigeria,2005,0.0
NGA,Nigeria,1963,0.0
NGA,Nigeria,2008,0.0
NGA,Nigeria,2013,0.0
NGA,Nigeria,2016,0.0
NGA,Nigeria,2009,0.0
NGA,Nigeria,2019,0.0
NGA,Nigeria,1964,0.0
NGA,Nigeria,2021,0.0
NGA,Nigeria,1969,0.0
NIC,Nicaragua,1977,0.0070000002
NIC,Nicaragua,1979,0.0121
NIC,Nicaragua,1976,0.0073000002
NIC,Nicaragua,1987,0.00060000003
NIC,Nicaragua,2001,0.0054000001
NIC,Nicaragua,2017,0.0109
NIC,Nicaragua,2020,0.0111
NIC,Nicaragua,1992,0.0024999999
NIC,Nicaragua,2005,0.0055
NIC,Nicaragua,1998,0.0027999999
NIC,Nicaragua,1995,0.003
NIC,Nicaragua,1972,0.0126
NIC,Nicaragua,1973,0.0097000003
NIC,Nicaragua,1966,0.0063
NIC,Nicaragua,1986,0.00050000002
NIC,Nicaragua,1967,0.0074999998
NIC,Nicaragua,1968,0.0119
NIC,Nicaragua,2019,0.0107
NIC,Nicaragua,2016,0.0099999998
NIC,Nicaragua,1993,0.0040000002
NIC,Nicaragua,2012,0.0099999998
NIC,Nicaragua,1990,0.0037
NIC,Nicaragua,2006,0.0044
NIC,Nicaragua,1999,0.0029
NIC,Nicaragua,1984,0.003
NIC,Nicaragua,1971,0.0138
NIC,Nicaragua,1978,0.0113
NIC,Nicaragua,1974,0.0073000002
NIC,Nicaragua,2021,0.0117
NIC,Nicaragua,1975,0.0063999998
NIC,Nicaragua,2010,0.0065000001
NIC,Nicaragua,1970,0.0133
NIC,Nicaragua,1994,0.0040000002
NIC,Nicaragua,1981,0.0031000001
NIC,Nicaragua,1983,0.0040000002
NIC,Nicaragua,2004,0.0059000002
NIC,Nicaragua,1997,0.0031000001
NIC,Nicaragua,1982,0.0049000001
NIC,Nicaragua,1988,0.0016
NIC,Nicaragua,2015,0.0106
NIC,Nicaragua,2000,0.0037
NIC,Nicaragua,2007,0.0065000001
NIC,Nicaragua,1965,0.0048000002
NIC,Nicaragua,1985,0.0023000001
NIC,Nicaragua,1969,0.0125
NIC,Nicaragua,2013,0.0080000004
NIC,Nicaragua,2014,0.0091000004
NIC,Nicaragua,2008,0.0059000002
NIC,Nicaragua,2018,0.0094999997
NIC,Nicaragua,2003,0.0051000002
NIC,Nicaragua,1980,0.0074999998
NIC,Nicaragua,1991,0.0027000001
NIC,Nicaragua,1964,0.0073000002
NIC,Nicaragua,1989,0.0040000002
NIC,Nicaragua,1996,0.003
NIC,Nicaragua,2011,0.0105
NIC,Nicaragua,1963,0.0088
NIC,Nicaragua,1962,0.0068000001
NIC,Nicaragua,2009,0.0060999999
NIC,Nicaragua,2002,0.0052999998
NIU,Niue,1993,0.0
NIU,Niue,2010,0.0
NIU,Niue,1989,0.0
NIU,Niue,1988,0.0
NLD,Países Bajos,2009,0.092600003
NLD,Países Bajos,2008,0.089699998
NLD,Países Bajos,1985,0.104
NLD,Países Bajos,1970,0.1012
NLD,Países Bajos,1986,0.111
NLD,Países Bajos,1979,0.081299998
NLD,Países Bajos,1999,0.0955
NLD,Países Bajos,2012,0.075000003
NLD,Países Bajos,1984,0.0977
NLD,Países Bajos,1992,0.1205
NLD,Países Bajos,1972,0.081900001
NLD,Países Bajos,1991,0.1107
NLD,Países Bajos,2000,0.090300001
NLD,Países Bajos,1973,0.069399998
NLD,Países Bajos,1978,0.095399998
NLD,Países Bajos,1962,0.055599999
NLD,Países Bajos,1993,0.1139
NLD,Países Bajos,1997,0.0995
NLD,Países Bajos,2013,0.069499999
NLD,Países Bajos,2017,0.062199999
NLD,Países Bajos,1987,0.1165
NLD,Países Bajos,1976,0.1001
NLD,Países Bajos,1980,0.079300001
NLD,Países Bajos,1988,0.1129
NLD,Países Bajos,1981,0.1001
NLD,Países Bajos,2001,0.069700003
NLD,Países Bajos,2007,0.096199997
NLD,Países Bajos,2005,0.093099996
NLD,Países Bajos,1996,0.096600004
NLD,Países Bajos,1995,0.098700002
NLD,Países Bajos,2011,0.079000004
NLD,Países Bajos,2018,0.0594
NLD,Países Bajos,1975,0.1185
NLD,Países Bajos,1965,0.1078
NLD,Países Bajos,2004,0.097099997
NLD,Países Bajos,1968,0.1066
NLD,Países Bajos,1998,0.096000001
NLD,Países Bajos,2021,0.0504
NLD,Países Bajos,1967,0.082500003
NLD,Países Bajos,1982,0.091600001
NLD,Países Bajos,1974,0.095600002
NLD,Países Bajos,2002,0.088600002
NLD,Países Bajos,2006,0.092100002
NLD,Países Bajos,1989,0.106
NLD,Países Bajos,1964,0.1004
NLD,Países Bajos,2015,0.058400001
NLD,Países Bajos,1963,0.080300003
NLD,Países Bajos,1971,0.092900001
NLD,Países Bajos,2019,0.052999999
NLD,Países Bajos,2010,0.0792
NLD,Países Bajos,1969,0.0955
NLD,Países Bajos,2014,0.062700003
NLD,Países Bajos,2020,0.050099999
NLD,Países Bajos,1990,0.106
NLD,Países Bajos,2003,0.093599997
NLD,Países Bajos,1966,0.081
NLD,Países Bajos,2016,0.063299999
NLD,Países Bajos,1994,0.107
NLD,Países Bajos,1983,0.095299996
NLD,Países Bajos,1977,0.0986
NOR,Noruega,1992,0.00039999999
NOR,Noruega,2010,0.0
NOR,Noruega,1977,9.9999997e-05
NOR,Noruega,1969,0.00079999998
NOR,Noruega,1993,9.9999997e-05
NOR,Noruega,2007,9.9999997e-05
NOR,Noruega,1998,9.9999997e-05
NOR,Noruega,1987,0.00019999999
NOR,Noruega,2014,0.0
NOR,Noruega,2017,0.0
NOR,Noruega,2015,0.0
NOR,Noruega,1995,0.0
NOR,Noruega,1971,9.9999997e-05
NOR,Noruega,2004,9.9999997e-05
NOR,Noruega,1980,0.0
NOR,Noruega,2016,0.0
NOR,Noruega,2002,9.9999997e-05
NOR,Noruega,1986,9.9999997e-05
NOR,Noruega,2000,0.00019999999
NOR,Noruega,1974,0.0
NOR,Noruega,1996,9.9999997e-05
NOR,Noruega,1966,9.9999997e-05
NOR,Noruega,1981,0.00019999999
NOR,Noruega,2006,9.9999997e-05
NOR,Noruega,1982,0.00060000003
NOR,Noruega,1964,0.00019999999
NOR,Noruega,2020,0.0
NOR,Noruega,1991,9.9999997e-05
NOR,Noruega,1988,9.9999997e-05
NOR,Noruega,1989,0.0
NOR,Noruega,2013,0.0
NOR,Noruega,1979,0.0
NOR,Noruega,2012,0.0
NOR,Noruega,1968,0.00039999999
NOR,Noruega,1984,0.00039999999
NOR,Noruega,1970,0.0013
NOR,Noruega,1975,0.0
NOR,Noruega,1983,0.00069999998
NOR,Noruega,1978,9.9999997e-05
NOR,Noruega,1973,0.00019999999
NOR,Noruega,2001,9.9999997e-05
NOR,Noruega,2009,0.0
NOR,Noruega,1994,0.0
NOR,Noruega,1962,0.0031999999
NOR,Noruega,2008,9.9999997e-05
NOR,Noruega,1963,0.0015
